TITLE,URL,BODY,SECTION
Mica Vázquez habló sobre lo más difícil de la maternidad: “La teta está muy romantizada”,https://www.ciudad.com.ar/espectaculos/2024/06/27/mica-vazquez-hablo-sobre-lo-mas-dificil-de-la-maternidad-la-teta-esta-muy-romantizada/,"En Mshow (de lunes a viernes a las 12 horas por Ciudad Magazine) mostraron el momento en Mica Vázquez habló en LUZU TV de lo más difícil de la maternidad.
“Nadie me había avisado que iba a usar pañales después del parto, que no iba a poder hablar en la cesárea porque me iban a dar gasesitos que no iba a poder largar delante de mi marido”, dijo sin filtros.
En Antes que Nadie, la actriz agregó: “Que iba a tener los famosos entuertos que te generan un dolor terrible, que durante el embarazo me iba a hacer pis encima. La teta está muy romantizada”.
En su carta abierta, Mica manifestó: “Lo que te duelen, primero te tiene que bajar la leche. La gente te dice que es momento de la conexión con tu hijo pero te duelen los pezones, vivis en tetas delante de todos”.
Mica Vázquez, que tiene a Baltazar junto a Gerónimo Klein, hizo referencia en su carta abierta a la carga mental que implica la maternidad: “Tenés un bolso ‘por si’. Por si se caga, por si vomita...”
“Por si pierde el chupete. Por si la mamadera, por si la leche. Cuando sentís que todo te sobrepasa, que no sabés que hacer, esto es lo que me ayudó a sobreexistir. TODO PASA”, dijo la actriz.
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
",home
Así empezó La Noche Perfecta con Sebastián Wainraich y la presencia de Adrián Suar ,https://www.ciudad.com.ar/espectaculos/2024/06/03/asi-empezo-la-noche-perfecta-con-sebastian-wainraich-y-la-presencia-de-adrian-suar/,"Este lunes comenzó La noche perfecta, el late night show conducido por Sebastián Wainraich en la tradición de los mejores ciclos de ese género, y como no podía ser de otra manera, dio inicio con un monólogo del humorista reflexionando sobre sus primeros cincuenta años de vida.
Como sorpresa extra, Peto Menahem, la locución de BB Sanzo y Leticia Siciliani animaron la noche y le dieron divertidos consejos al conductor para que su debut sea soñado, como modulación de la voz, presencia frente a cámara y otros menesteres de cara a la entrevista con Adrián Suar.
El gerente de programación de eltrece y artífice de este nuevo programa fue el primer invitado de Wainraich y, además de su protagónico en la exitosa obra Felicidades, también contó detalles jugosos sobre su trabajo y su vida privada y también le dio consejos sobre cómo atravesar su sexta década de vida.
Leé más:
Exclusivo | Sebastián Wainraich vuelve a la televisión con La Noche Perfecta: “Este formato me va”
“Estoy contento de que estés en el canal. Feliz, ¿cómo no voy a venir?”, dijo Adrián al llegar al piso y recibir una taza con su cara sublimada. “¿Cuál es tu noche perfecta?”, quiso sabere el conductor, y el invitado no dudó un segundo en responder.
“Tengo varias top ten: amigos, fútbol (para ver), un asado, juega mi equipo, gana mi equipo….”, llegó a decir Adrián antes de que Sebatián le preguntara: “¿De aquello ni hablábamos ya, no?”, en referencia al sexo.
“No, también hay noches divinas”, reconoció él y agregó: “todavía una noche en buenas compañías. Es lindo: se toma algo, se charla, se ríe, se divierte, se intercambian anécdotas”, dijo Adrián. “Durante, de hecho”, acotó el conductor.
Mirá la entrevista a Adrián Suar:
Leé más:
Los 8 escalones: Evangelina Anderson le hizo pasar “el momento más difícil” de su vida a Sebastián Wainraich
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
",home
La entrevista completa a Máximo Thomsen: qué es lo que más extraña,https://www.ciudad.com.ar/videos/espectaculos/2024/05/29/asi-fue-la-segunda-parte-de-la-entrevista-completa-de-rolando-barbano-a-maximo-thomsen-en-telenoche/,,home
"Mshow | Valentina Zenere, sobre su rol en Nahir: “Hace tiempo que quería hacer un personaje así”",https://www.ciudad.com.ar/videos/cine-y-series/2024/05/22/valentina-zenere-sincera-sobre-su-rol-en-nahir-hace-mucho-tiempo-que-queria-hacer-un-personaje-asi/,,home
"MSHOW - Programa del 17/05/24- EMILIA ATTIAS Y EL “TURCO” NAIM, SEPARADOS",https://www.ciudad.com.ar/videos/magazine/2024/05/17/mshow-programa-del-170524-emilia-attias-y-el-turco-naim-separados/,,home
Las fotos del desolador adiós de los famosos a la esposa de Miguel Romano,https://www.ciudad.com.ar/espectaculos/2024/06/29/las-fotos-del-desolador-adios-de-los-famosos-a-la-esposa-de-miguel-romano/,"El estilista Miguel Romano (86) afronta horas tremendas luego del fallecimiento de su esposa y compañera de toda la vida Mercedes López Paredes (85), quien venía luchando contra una enfermedad desde hace algún tiempo.
La familia Romano veló a Mercedes este viernes por la noche en una funeraria ubicada en la calle Lavalleja al 1500, en el barrio de Palermo, y hasta allí se acercaron varias personalidades del ambiente artístico como Moria Casán y Marcela Tauro.
Los restos de Mercedes fueron sepultados este sábado, a las 10.30, en el Jardín de Paz de Pilar, con la presencia de familiares y amigos de la esposa del estilista.
Leé más:
Miguel Romano hizo referencia a la interna sobre la peluca de Susana Giménez con la que se quedó Fátima Flórez
Miguel Romano y Mercedes se conocieron hace 65 años y desde entonces no se separaron ni un día. “Nos conocimos de adolescentes en un gimnasio donde ella bailaba español. Trabajaba como niñera en la casa de un médico y le ofrecí que viniera conmigo al salón, le dije que iba a enseñarle el oficio”, le contó el estilista a La Nación.
“Hemos estado juntos toda la vida, más de 60 años. La enfermedad de mi esposa me afecta mucho. Afortunadamente, tengo una hija maravillosa que se ocupa de su madre, la lleva a todos los médicos, es muy buena. Lo único que le pido a Dios es que mi mujer esté bien”, señaló en la misma entrevista, algún tiempo atrás.
“En todas las presentaciones, eventos y viajes a los que asistí durante décadas, mi esposa siempre estuvo a mi lado”, recordó el estilista sobre la fallecida Mercedes López Paredes, con quien inició su relación en su conocido salón.
Leé más:
Miguel Romano fustigó el look de Natalia Oreiro en Santa Evita
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
",home
El tremendo sincericidio de Ximena Capristo con Furia tras salir de Gran Hermano 2023,https://www.ciudad.com.ar/espectaculos/2024/06/28/el-tremendo-sincericidio-de-ximena-capristo-con-furia-tras-salir-de-gran-hermano-2023/,"A poco de quedar eliminada de Gran Hermano 2023, Juliana “Furia” Scaglione se sometió a las preguntas de los panelistas de Gran Hermano, la noche de los ex y Ximena Capristo fue contundente al dar su opinión al aire.
“Yo veía 24 horas el programa y todo ese tiempo estabas insultando a la gente. A mí, eso me molestaba mucho, hasta terminaba apagando la tele porque no aguantaba tus gritos, eran demasiados”, comenzó diciendo Capristo en el programa de Telefe.
Obviamente, yo no soy fan de Furia, claro que no. Porque voy por otro lado. Me parece que está bueno también los valores”, agregó, dejando en claro que no coincidió con el juego que mostró la exparticipante.
Y cerró, tajante: “El Chino (Martín Ku) también jugó y me parece que es un gran personaje, que llegó hasta donde llegó, mucho más lejos que Furia, con su grupo de pertenencia. Eso, para mí, es mucho más valorable que es el insulto y demás”.
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
A poco de las repercusiones que despertó la eliminación de Juliana “Furia” Scaglione de Gran Hermano 2023, la exparticipante reveló qué fue lo que más la tomó de sorpresa al salir de la casa tras varios meses encerrada.
Todo comenzó con la pregunta de Jimena Monteverde en Escuela de cocina, el programa que conduce por elnueve: “¿Cuál fue la noticia que más te impactó, que te enteraste después de tantos meses?”, quiso saber.
Tras escucharla, Furia se sinceró en vivo: “Que hicieron un cumpleaños en el Obelisco”, comenzó diciendo. Y agregó: “Y después, una noticia más impactante... Bueno, la parte que tal vez me duele un poco, es que hay un fandom que agarró como mi parte negativa”.
Furia: “La parte que tal vez me duele un poco, es que hay un fandom que agarró como mi parte negativa”.
“Pero bueno, es cuestión de que me conozcan porque creo que Gran Hermano no está preparado para todos. Hay un montón de gente que sabe el formato de Gran Hermano y hay otro que dice, ‘está loca’”, continuó. Y cerró, en referencia a los videos que pudo ver de su participación en el programa: “Pero me quedo con la gente que se cag… de risa porque, incluso, yo miro cómo gritaba y me mato de risa”.
",home
"Iliana Calabró, a corazón abierto, sobre el fin de la relación de Marina y Rolando Barbano: “La veía triste”",https://www.ciudad.com.ar/espectaculos/2024/06/28/iliana-calabro-a-corazon-abierto-sobre-el-fin-de-la-relacion-de-marina-y-rolando-barbano-la-veia-triste/,"En medio de las especulaciones que surgieron con el fin del noviazgo de Marina Calabró y Rolando Barbano, Iliana rompió el silencio y dio a conocer la charla que tuvo con su hermana en medio de este difícil momento.
“Estuve hablando con mi hermana, con todo lo que ha pasado. Felicitándola por el premio y acompañándola en este momento de cambios”, empezó diciendo Iliana en un móvil desde el Aeropuerto Internacional de Ezeiza para A la tarde, recién llegada al país después de un viaje por Europa.
“A veces en la vida hay que soltar para que vengan cosas buenas o lo que es para vos. A veces uno se aferra a cosas que no son las indicadas”, agregó, dejando en claro que el periodista no sería el hombre destinado para su hermana.
Por otro lado, ante la consulta por la polémica que generó el incómodo momento que pasaron Marina y Rolando en los Martín Fierro de Radio, Iliana cerró: “Está bueno expresar los sentimientos, más cuando uno nació y creció en este medio. Después si el otro no se hace cargo está bien, es su derecho”.
“A veces en la vida hay que soltar para que vengan cosas buenas o lo que es para vos. A veces uno se aferra a cosas que no son las indicadas”.
Además, Iliana confirmó que no conoce a Rolando, tal como había anticipado su hermana: “Yo la veía triste. Me parece que el amor tiene que ser alegría, inyección de felicidad. Entonces, desde mi lugar, era mi opinión”.
“Ella necesita unas vacaciones después de tanto, porque te hacen bien. Algo tenía que soltar para mí de tanto trabajar. La vida es una pizza, hay que disfrutarla toda”, cerró la entrevistada en el ciclo de América.
“Yo la veía triste. Me parece que el amor tiene que ser alegría, inyección de felicidad. Entonces, desde mi lugar, era mi opinión”.
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
Luego del debate que despertó la declaración de amor de Marina Calabró a Rolando Barbano en la entrega de los Martín Fierro de Radio (cuyo gesto no fue recíproco cuando le tocó a él agradecer la estatuilla), Iliana Calabró rompió el silencio y habló de su hermana.
“Lo viví con mucha emoción. Yo estoy en Italia y me quedé esperando. Le había pedido al Arcángel Miguel, que estamos festejando esta semana, el patrón de este pueblo donde estoy, que le diera esta alegría, que la necesitaba y me escuchó”, comenzó diciendo Iliana, contenta por el premio que se llevó la panelista.
“Así que estoy feliz y orgullosa de ella. Y con respecto a lo que pasó, a veces es bueno expresar lo que uno siente, más allá de lo que al otro le pase con eso, ¿no?”, agregó, defendiendo la postura de Marina. Y cerró, recordando una célebre frase de Juan Carlos Calabró: “Y como decía mi papá, ‘el corazón tiene razones que la razón no entiende’”.
",home
Gran Hermano: ¿volverán a ganar los buenos?  ,https://www.ciudad.com.ar/espectaculos/2024/06/27/gran-hermano-volveran-a-ganar-los-buenos/,"¡Se viene la final de Gran Hermano 2024! Ya estamos en la recta final y solo quedan cuatro jugadores dentro de la casa. Después de la salida de Furia, todo cambió. La dinámica que veníamos viendo dio un giro inesperado y ahora la competencia se perfila de otra manera. ¿Quiénes quedarán en pie?
Este año todo parecía indicar que se iba a premiar el juego y la estrategia. Por eso, Furia fue, sin dudas, la gran protagonista, llevando su carácter explosivo y sus maniobras depredadoras a cada rincón de la casa.
Pero, como siempre pasa en GH, el juego da giros inesperados. En las últimas semanas, la gente parece haber cambiado de opinión y empezó a valorar más los buenos modos, la amistad y la lealtad.
Los Bros, Nico y Bautista, han sido el ejemplo perfecto de esto. Jamás se traicionaron entre ellos y siempre priorizaron la amistad por encima del juego. Esa autenticidad les ha ganado un lugar especial en el corazón del público.
Furia, en cambio, representó todo lo contrario. Se fue comiendo uno a uno a todos sus “amigos” y aunque brindó un gran show, al final la gente dejó de elegir esa estrategia.
La salida de Furia marcó un cambio de tendencia. Ahora, desde afuera, Furia está pidiendo que eliminen a Bautista, que está en el teléfono junto a Emma y Darío. Pero, ¿podrá realmente lograrlo?
Yo creo que no. Aunque Furia sigue siendo una figura fuerte fuera de la casa, ya perdió el poder de apuntar y eliminar al que se le ocurra.
Y hablando de poder, Nicolás ya tiene asegurada su final tras vencer a Emma en la última prueba de liderazgo. Pero todavía queda por ver quiénes lo acompañarán. Entre Emma, Bautista y Darío, uno tendrá que despedirse el próximo domingo.
Además, la entrada de los ex participantes Licha Navarro, Isabel De Negri y Carla De Stefano (Chula) para hacer campaña por sus compañeros podría cambiar las cosas, pero no creo que afecte tanto a los Bros.
Al igual que pasó con Marcos, siento que este GH lo ganará alguien que parece una buena persona.
En fin, estamos ante una final donde, tanto en GH como en la vida, quizás los buenos terminen ganando. ¿Será este el mensaje que nos deje Gran Hermano 2024? ¡Nos vemos en la final para descubrirlo juntos!
¡Hasta la próxima, y que ganen los buenos!
",home
¿Gran Hermano inventó un premio para Furia? El picante análisis de Pampito,https://www.ciudad.com.ar/espectaculos/2024/06/28/gran-hermano-invento-un-premio-para-furia-el-picante-analisis-de-pampito/,,home
¿La casa de Gran Hermano sin Furia es aburrida? ¿Martín Ku sacó a Juliana Scaglione o se sacó sola?,https://www.ciudad.com.ar/espectaculos/2024/06/20/martin-la-saco-o-se-saco-ella-sola-la-casa-de-gran-hermano-sin-furia-es-aburrida/,,home
Ya tiene un pie en la final de Gran Hermano: ¿Darío es el más vivo de todos?,https://www.ciudad.com.ar/espectaculos/2024/06/14/ya-tiene-un-pie-en-la-final-de-gran-hermano-dario-es-el-mas-vivo-de-todos/,,home
La foto de China Suárez y L-Gante que confirma el lanzamiento de un tema juntos: “Llora como un arrepentido”,https://www.ciudad.com.ar/espectaculos/2024/06/28/la-foto-de-china-suarez-y-l-gante-que-confirma-el-lanzamiento-de-un-tema-juntos-llora-como-un-arrepentido/,"Luego de las especulaciones que surgieron con las fotos que compartieron Eugenia “la China” Suárez y Elián “L-Gante” Valenzuela al mostrarse con accesorios idénticos (lo que hizo creer que hubo un encuentro entre ellos), los cantantes develaron el misterio.
Tanto la China como L-Gante subieron a Instagram una postal donde se la ve a ella en una moto, con el joven al lado y otro dos artistas, con la que confirmaron que lanzaran un nuevo tema juntos: “Llora como un arrepentido”, escribió Eugenia con un emoji de un diablito rojo.
La publicación dio que hablar entre los seguidores, y varios de ellos hicieron referencia a la similitudes de Suárez con Wanda Nara, quien también había sido parte de otros hits con L-Gante y figura del videoclip que se convirtió en furor entre los fans.
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
Si bien suelen subir varias fotos de su día a día y sus futuros proyectos laborales, en esta oportunidad Eugenia “la China” Suárez y Elián “L-Gante” Valenzuela dieron que hablar con sus posteos y las especulaciones sobre un posible encuentro entre ellos no tardaron en llegar.
Así se comenzó a rumorear luego de que Eugenia se mostrara posando con un enorme vaso rojo con brillos, en lo que sería el adelanto de su próximo tema: “El que se va sin que lo echen...”, escribió la China en Instagram con un emoji de un diablito violeta.
Por su parte, L-Gante se mostró con el mismo vaso, lo que hizo que varios seguidores hablaran de una posible nueva colaboración juntos o, incluso, algunos se cuestionaron si entre ellos podría haber nacido algo más que una amistad o relación laboral.
",home
Natalie Weber reveló que su hija cayó en un chat de pedofilia: su testimonio,https://www.ciudad.com.ar/espectaculos/2024/06/28/natalie-weber-revelo-que-su-hija-cayo-en-un-chat-de-pedofilia-su-testimonio/,"Natalie Weber reveló en Desayuno Americano que una de sus hijas cayó en un chat de pedofilia. La panelista, el año pasado, les había contado a sus compañeros que tenía miedo de regalarle un celular su nena, por lo que, finalmente, sucedió.
“Mi hija era la única del curso que no tenía celular. Todos me cuestionaban. Ayer tuve una charla con ella. Debo decir que el colegio se portó muy bien; reunieron a los chicos, les hablaron y les contaron del caso Loan”, reveló Natalie, en referencia al nene desaparecido hace 14 días en Corrientes.
“Le regalé el celular para el cumpleaños con la condición de que no tuviera redes sociales. Ella tiene 12 años. Lo que pasó es que cuando volví de llevarla a gimnasia artística, una mamá de su compañera, mediante el chat de madres, muestra un video que yo subí a mis redes, de una persona hablando de esta red de pedófilos que están armando en grupos de WhatsApp”, contó Natalie.
Natalie Weber habló del chat de pedofilia en el que cayó su hija.
“Lo que hacen es poner a los chicos como administradores. Lo que le pasó a mi hija es que la sumó un compañerito. Y no te llama la atención porque es un compañerito. El creador es el pedófilo. Van sumando chicos y la clave es llegar a mil”, explicó.
“La madre pidió que nos fijemos porque su hija estaba en uno de esos chats. Le mandé el video a mi hija, lo miró y me dijo que ella estaba en el mismo grupo. Le pedí que saliera y lo eliminara. Todos tienen 12 años. Ella estaba en ese y en dos más”, cerró, mostrando la captura de pantalla para concientizar a los televidentes de la importancia de cambiar la configuración de la app.
",home
Exclusivo | Denisse González contó intimidades de su encuentro con Bautista Mascia: “Mi sueño es casarme”,https://www.ciudad.com.ar/espectaculos/2024/06/28/exclusivo-denisse-gonzalez-conto-intimidades-de-su-boda-con-bautista-mascia/,"El reclamo de Denisse González a Bautista Masscia al enfatizar dentro de Gran Hermano 2023 que espera “un te amo algún día” se hizo viral, y la modelo le contó a Ciudad intimidades de su boda en la casa.
“Cuando entré ayer sentí que nada había cambiado”, aseguró sobre el romance que comenzó dentro del reality de Telefe.
Acto seguido insistió en desactivar un posible cortocircuito con el apuntado por Furia para perderse la final: “Mi reclamo fue un chiste interno. No me enojé y estuvo todo hermoso”.
“Creo que a Bauti le hizo bien volver a verme. Es hermoso tener un poco de aire fresco”, continuó a más de seis meses de encierro del uruguayo.
-¿Te gustaría casarte con Bautista en la vida real?
-¡Primero hay que ver si somos novios!
-¿Sentís que no está tan enganchado con vos?
-Cuando entré y lo vi se sentían muy fuerte los sentimientos. Fue algo hermoso y creo que la relación hasta se fortaleció con ese momento único.
“¡Primero hay que ver si somos novios!”.
-¿O sea que descartamos verte de blanco en un altar?
-Mi sueño es casarme. Pero no hablamos de religión con Bauti. Eso lo tenemos que charlar y decidir juntos.
“Mi sueño es casarme. Pero no hablamos de religión con Bauti. Eso lo tenemos que charlar y decidir juntos”.
Dado que Bautista Mascia fue apuntado por Juliana Scaglione para que su fandom lo saque de la casa, Denisse González blanqueó su desconcierto ante la placa que comparte también con Darío Martínez Corti y Emmanuel Vich.
“La realidad es que a esta altura ya no sé qué quiere la gente, lo vamos a ver reflejado este domingo”, admitió.
“Yo estoy feliz de que haya llegado hasta donde llegó y merece un montón ser finalista”, cerró en diálogo con Ciudad.
",home
Silvio Soldán rompió el silencio tras su internación de urgencia en Uruguay: “Fue una baja de presión”,https://www.ciudad.com.ar/espectaculos/2024/06/28/silvio-soldan-rompio-el-silencio-tras-su-internacion-de-urgencia-en-uruguay-fue-una-baja-de-presion/,"A pocas horas de la preocupación que despertó la salud de Silvio Soldán, luego de que Ángel de Brito informara en LAM que debió ser internado de urgencia en Colonia (Uruguay) tras sentirse mal, el conductor rompió el silencio.
“Quiero, fundamentalmente, agradecer a todas aquellas personas que se han preocupado por mí”, comenzó diciendo Silvio en un mensaje que le difundió a la prensa, llevando tranquilidad al público.
“Pasó algo que no pasó nada porque, realmente, fue simplemente una baja de presión producto de un poco de stress, pero nada comprometido, nada grave”, siguió, dando detalles de su cuadro de salud.
“Tuve el auxilio inmediato en Colonia, República Oriental del Uruguay, de los médicos, que claro, en una situación así, se asustan un poco más que uno mismo. Entonces, me tuvieron internado unas horitas”, continuó.
Y cerró: “Ya estoy regresando a Buenos Aires, así que estoy, gracias a Dios, muy bien, y quiero profundamente agradecer a todos por la preocupación que han tenido por mí. Muchas gracias y nos vemos en Buenos Aires en cualquier momento”.
Silvio Soldán: “Lo que me pasó fue simplemente una baja de presión producto de un poco de stress, pero nada comprometido, nada grave”.
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
La salud de Silvio Soldán (89) despertó todas las alertas después de que Ángel de Brito revelara que el conductor debió ser internado tras sentirse mal en el barco que tomó para viajar rumbo a Colonia.
“Hay un último momento que tiene que ver con la salud de una figura muy importante. Primero se habló, esta es la versión más grave que ya está descartada, por suerte, de un ACV y finalmente no lo es. Así que ya lo empiezo descartando antes que empiece a crecer la bola. Estoy hablando del querido Silvio Soldán”, comenzó diciendo el conductor de LAM en vivo.
“Silvio viajó a Colonia (Uruguay) y se empezó a sentir un poco mal en el ferry. Y cuando llegó, ahí estuvo dando una nota para el país, una nota muy extensa, de una hora. Habló, habló y se empezó a sentir mal. Durante la nota, empezó a decir, me siento medio descompuesto. Pensaron en la posibilidad de un ACV porque estaba como mareado, con algunos síntomas raros”, agregó.
“A Silvio lo trasladaron rápidamente, lo atendieron con ambulancia y lo llevaron a una clínica. Se pegaron un susto bastante importante. Me dicen, literal, que se pegaron un cag… tremendo porque Silvio tiene 90 años. Ahora está descansando, después de todas las fotos se fue a descansar”, remarcó.
Y culminó: “Fueron a hacer la conferencia de prensa y empieza a mirar para el costado pidiendo rescate, ayuda. Y empezó a decir en un momento, ‘me siento mal, me siento mal’, y ahí se asustaron, se pegaron un susto tremendo y llamaron a la ambulancia”, detalló. Y cerró, esperando la pronta recuperación del conductor: “Le mandamos un beso grande a Silvio y que se recupere pronto. Que siga laburando, que es lo que más le gusta”.
",home
"Nati Jota y Gastón Edul, cada vez más cariñosos en Olga: “Viva el amor”",https://www.ciudad.com.ar/espectaculos/2024/06/28/nati-jota-y-gaston-edul-cada-vez-mas-carinosos-en-olga-viva-el-amor/,"Mientras el rumor de crisis de pareja revolotea cada vez más cerca de Nico Occhiato y Flor Jazmín Peña, Nati Jota y Gastón Edul se muestran cariñosos en Olga.
Desde hace tiempo, la conductora de Sería Increíble y el periodista deportivo coquetean en el streaming que Migue Granados lleva adelante.
En esta oportunidad, antes de que Gastón regrese de cubrir la Copa América, sus compañeros comenzaron a especular con el reencuentro del periodista y la conductora al aire, que también viajó a Miami.
En la cuenta oficial de Instagram de Olga, compartieron la secuencia de fotos que muestra a Gastón Edul obsequiándole una flor a Nati Jota.
“Viva el amor, carajo. Mañana vuelve él, ya sabés dónde”, cerraron. ¿Confirmación en puerta?
",home
El escandaloso video de Jorge Rial y Marianela Mirra en Gran Hermano que generó revuelo en redes ,https://www.ciudad.com.ar/espectaculos/2024/06/28/el-escandaloso-video-de-jorge-rial-y-marianela-mirra-en-gran-hermano-que-genero-revuelo-en-redes/,"A poco de que termine Gran Hermano 2023 y se conozca el nombre del campeón que se llevará el título en esta edición, las redes sociales se hicieron eco de un video retro de Jorge Rial y Marianela Mirra que despertó todo tipo de repercusiones.
En las imágenes se puede ver a Rial cuando estaba al frente de la cuarta temporada de Gran Hermano, cuando Marianela se consagró como la gran ganadora, espiando las partes privadas de la joven, quien estaba acostada en un sillón con un vestido corto.
“Me parece que tiene. ¿No?”, se lo escuchó decir, haciendo referencia a la duda sobre si poseía ropa interior, en una escena que ya cumplió 17 años y que en aquel entonces no había generado escándalo.
Esto se da en el marco de las comparaciones que se dieron cuando debatieron las distintas formas que tuvo el presentador de llevar adelante el programa, a diferencia de Santiago del Moro, que está en la actualidad conduciendo el ciclo.
Para unirte al canal de WhatsApp de Ciudad Magazine, simplemente hacé clic aquí y seguí las instrucciones para activar las notificaciones.
Juliana “Furia” Scaglione fue foco de análisis en Gran Hermano 2023 y en diferentes programas de actualidad, luego de la explosiva pelea que protagonizó con Mauro Dalessio, por la que fue sancionada.
No ajeno al tema, y tras haber sido el conductor de reality en temporadas pasadas, Jorge Rial opinó durísimo sobre la participante y aseguró que él ya lo hubiera expulsado de la casa.
“Ya es un espanto. De verdad lo digo, lo que yo veo en los recortes. Ya supera a la producción y a la conducción. Su personalidad es un espanto y creo que es un reflejo de lo que está pasando hoy en la sociedad. El grito fácil, el insulto fácil, el atropellarte”, dijo Rial en Argenzuela, su programa radial.
Y continuó, súper crítico: “Yo le pondría un límite, y no creo que ese que le pusieron, el de que esté constantemente en la placa porque, además, creo que Furia tiene un apoyo bastante fuerte afuera”.
Jorge Rial: “La personalidad de Furia es un espanto y creo que es un reflejo de lo que está pasando hoy en la sociedad”.
“Yo, personalmente, la sacaría del programa. Y haría un show grande. Estoy dos horas, solito con ella, poniéndole los puntos”, expresó Jorge Rial, con contundencia.
",home
Caso Loan Danilo Peña| Analizaron los gestos del papá y su hermana: “Reflejan emoción negativa”,https://www.ciudad.com.ar/espectaculos/2024/06/28/caso-loan-danilo-pena-analizaron-los-gestos-del-papa-y-su-hermana-tremendo/,"Hace 15 días que Loan Danilo Peña desapareció en la provincia de Corrientes, y un experto en comunicación no verbal analizó los gestos del padre del nene de 5 años.
“A priori, uno ve una persona que está a la defensiva”, dictaminó Hugo Lescano.
El perito luego se explayó en A la Tarde: “Tiene una mirada de soslayo, es un M64 derecha. En la posición en la que él está, no necesita mirar de costado, porque tiene enfrente al reportero. Lo que hace es girar y luego mirar de costado”.
“La mirada de costado, que tiene una connotación defensiva, una connotación de acecho, si se quiere, refleja una emoción negativa”, aclaró.
Por último, Hugo Lescano relativizó la responsabilidad que podría caberle al papá de Loan Danilo Peña dado el exiguo video que vio: “No podríamos tampoco hablar de culpabilidad con estos pocos códigos. Solo decimos, bueno, hay que eliminar las variables contextuales”.
La situación judicial de Laudelina, hermana de José Peña y pareja de Antonio Benítez, quedó bajo la lupa de la Justicia tras el secuestro de al menos seis teléfonos celulares.
Más allá de que esté cerca de la prisión preventiva por la desaparición de su sobrino, Hugo Lescano fue contundente al analizar una entrevista: “Es tremendo”.
Ahí precisó el gesto de bamboleo que lo alarmó: “Se llama M60. Es un movimiento horizontal que hacemos con el cuerpo. Cuando no queremos decir que no, pero internamente estamos convencidos del no, nuestro cerebro lo que hace es llevarnos a decir que no con el cuerpo”.
“El M60 es para decir, ‘no te voy a decir lo que vos querés que yo te diga’. Ah, la verdad. La información que yo tengo me la voy a guardar”.
“Habría que preguntarse qué cosa tiene relación con esos celulares. Si una persona oculta las manos, que miren qué coincidencia es el mismo gesto que hicieron los dos fiscales cuando le piden información, cuidado…”, cerró Hugo Lescano sobre la tía paterna de Loan Danilo Peña.
",home
La mamá de Loan le hizo un desesperado pedido a Lionel Messi en medio de la búsqueda de su hijo,https://www.ciudad.com.ar/espectaculos/2024/06/28/la-mama-de-loan-le-hizo-un-desesperado-pedido-a-lionel-messi-en-medio-de-la-busqueda-de-su-hijo/,"María Noguera, la mamá de Loan (5), sigue buscando a su hijo, que hace 14 días desapareció en Corrientes. La señora cree que Lionel Messi podría colaborar en la búsqueda. Y así lo manifestó.
“Le rezo a la Virgen y San Expedito. Por eso, traje a San Expedito. Estábamos preparando una fiesta para la Virgen, pero está parada ahora. Era para el 9 de julio, que es la fiesta de la Virgen. Todavía tenemos tiempo, si aparece Loan y se larga todo”, expresó en diálogo con La Nación.
Acto seguido, María les solicitó a los periodistas que la entrevistaron que la ayudaran a llegar al capitán de la Selección Argentina. La señora cree que la popularidad del astro podría ser clave para, finalmente, encontrar a su hijito.
María Noguera quiere contactar a Lionel Messi para que la ayude a encontrar a Loan.
“Le decía que los periodistas le hablen a Messi, que es tan popular, para que él pida que le larguen a Loan. Que ya estamos sufriendo mucho, muchos días. No sé dónde está, pero en algún lado está. Pero si a él le están teniendo encerrado, pobrecito, va a estar sufriendo. Porque él no suele estar encerrado...”.
“A él le gusta más estar afuera. Cuando se larga la lluvia, él se siente muy aburrido porque no puede salir afuera. Él va a estar ahí, él no se va a olvidar de sus hermanos, no se va a olvidar de César, de Cristian. Él ya está diciendo, de mamá, papá. Bueno, ojalá que vuelva”, cerró, desesperada.
",home
